"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	Births	% of Total Births	Total Population	Birth Rate	Female Population	Fertility Rate	Average Birth Weight	Average Age of Mother	Average LMP Gestational Age	Average OE Gestational Age
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2018"	"2018"	"Black or African American"	"2054-5"	1274	0.02%	122665	10.39	26576	47.94	3198.46	29.51	38.55	38.46
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2018"	"2018"	"White"	"2106-3"	8145	0.13%	780574	10.43	141487	57.57	3361.93	30.81	38.85	38.71
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	76	0.00%	14762	5.15	3300	23.03	3308.91	30.05	38.58	38.63
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	2461	0.04%	236566	10.40	50000	49.22	3219.00	32.66	38.65	38.50
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2019"	"2019"	"Black or African American"	"2054-5"	1215	0.02%	123238	9.86	26560	45.75	3159.81	29.41	38.35	38.25
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2019"	"2019"	"White"	"2106-3"	7977	0.12%	778960	10.24	140993	56.58	3342.79	30.99	38.71	38.58
	"California"	"06"	"El Dorado County, CA"	"06017"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	19	0.00%	2889	6.58	608	31.25	2926.32	29.05	37.89	37.58
	"California"	"06"	"El Dorado County, CA"	"06017"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	93	0.00%	7199	12.92	1578	58.94	3168.80	31.67	38.44	38.24
	"California"	"06"	"El Dorado County, CA"	"06017"	"2007"	"2007"	"Black or African American"	"2054-5"	17	0.00%	2009	8.46	325	52.31	3190.88	28.24	38.71	38.76
	"California"	"06"	"El Dorado County, CA"	"06017"	"2007"	"2007"	"White"	"2106-3"	1753	0.03%	165597	10.59	28464	61.59	3349.67	29.04	38.86	38.73
	"California"	"06"	"El Dorado County, CA"	"06017"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	21	0.00%	2967	7.08	627	33.49	3434.19	25.05	38.95	38.67
	"California"	"06"	"El Dorado County, CA"	"06017"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	81	0.00%	7482	10.83	1626	49.82	3156.94	32.51	38.35	38.40
	"California"	"06"	"El Dorado County, CA"	"06017"	"2008"	"2008"	"Black or African American"	"2054-5"	16	0.00%	2056	7.78	345	46.38	3125.50	29.69	38.88	38.62
	"California"	"06"	"El Dorado County, CA"	"06017"	"2008"	"2008"	"White"	"2106-3"	1696	0.03%	166645	10.18	27858	60.88	3339.84	28.78	38.94	38.72
	"California"	"06"	"El Dorado County, CA"	"06017"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	25	0.00%	3043	8.22	640	39.06	3473.88	26.36	38.48	38.24
	"California"	"06"	"El Dorado County, CA"	"06017"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	78	0.00%	7811	9.99	1717	45.43	3164.29	31.09	38.77	38.53
	"California"	"06"	"El Dorado County, CA"	"06017"	"2009"	"2009"	"Black or African American"	"2054-5"	17	0.00%	2086	8.15	367	46.32	3191.59	29.59	39.62	39.00
	"California"	"06"	"El Dorado County, CA"	"06017"	"2009"	"2009"	"White"	"2106-3"	1607	0.02%	167515	9.59	27388	58.68	3335.42	28.59	38.91	38.73
	"California"	"06"	"El Dorado County, CA"	"06017"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	19	0.00%	3099	6.13	639	29.73	3077.32	27.32	37.26	37.11
	"California"	"06"	"El Dorado County, CA"	"06017"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	92	0.00%	8090	11.37	1763	52.18	3222.68	32.13	38.47	38.45
	"California"	"06"	"El Dorado County, CA"	"06017"	"2010"	"2010"	"Black or African American"	"2054-5"	14	0.00%	2043	6.85	339	41.30	3281.93	27.64	39.07	39.07
	"California"	"06"	"El Dorado County, CA"	"06017"	"2010"	"2010"	"White"	"2106-3"	1496	0.02%	167826	8.91	26980	55.45	3309.25	28.92	38.88	38.77
	"California"	"06"	"El Dorado County, CA"	"06017"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	21	0.00%	3118	6.74	625	33.60	3628.81	28.95	39.10	39.19
	"California"	"06"	"El Dorado County, CA"	"06017"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	83	0.00%	8443	9.83	1763	47.08	3134.67	32.07	38.02	38.02
	"California"	"06"	"El Dorado County, CA"	"06017"	"2011"	"2011"	"Black or African American"	"2054-5"	15	0.00%	2358	6.36	394	38.07	2638.47	26.40	37.33	37.00
	"California"	"06"	"El Dorado County, CA"	"06017"	"2011"	"2011"	"White"	"2106-3"	1511	0.02%	167019	9.05	26511	57.00	3360.44	28.97	38.94	38.87
	"California"	"06"	"El Dorado County, CA"	"06017"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	18	0.00%	3075	5.85	609	29.56	3157.61	27.11	38.72	38.22
	"California"	"06"	"El Dorado County, CA"	"06017"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	65	0.00%	8514	7.63	1737	37.42	3228.48	31.68	38.88	38.68
	"California"	"06"	"El Dorado County, CA"	"06017"	"2012"	"2012"	"Black or African American"	"2054-5"	13	0.00%	2309	5.63	376	34.57	3072.15	24.92	38.85	38.85
	"California"	"06"	"El Dorado County, CA"	"06017"	"2012"	"2012"	"White"	"2106-3"	1417	0.02%	166663	8.50	26375	53.73	3351.24	29.25	38.96	38.85
	"California"	"06"	"El Dorado County, CA"	"06017"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	21	0.00%	3060	6.86	599	35.06	3269.95	23.95	39.38	38.81
	"California"	"06"	"El Dorado County, CA"	"06017"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	88	0.00%	8942	9.84	1837	47.90	3230.73	33.40	38.77	38.67
	"California"	"06"	"El Dorado County, CA"	"06017"	"2013"	"2013"	"Black or African American"	"2054-5"	16	0.00%	2366	6.76	394	40.61	3354.31	28.00	38.94	39.06
	"California"	"06"	"El Dorado County, CA"	"06017"	"2013"	"2013"	"White"	"2106-3"	1409	0.02%	167369	8.42	26344	53.48	3354.62	29.37	39.04	38.81
	"California"	"06"	"El Dorado County, CA"	"06017"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	19	0.00%	3131	6.07	589	32.26	3424.32	27.26	40.11	39.47
	"California"	"06"	"El Dorado County, CA"	"06017"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	89	0.00%	9237	9.64	1910	46.60	3284.39	31.97	38.81	38.76
	"California"	"06"	"El Dorado County, CA"	"06017"	"2014"	"2014"	"Black or African American"	"2054-5"	14	0.00%	2573	5.44	434	32.26	3475.14	29.71	39.15	39.31
	"California"	"06"	"El Dorado County, CA"	"06017"	"2014"	"2014"	"White"	"2106-3"	1496	0.02%	168146	8.90	26420	56.62	3347.05	29.40	38.95	38.83
	"California"	"06"	"El Dorado County, CA"	"06017"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	22	0.00%	3140	7.01	609	36.12	3265.59	25.45	38.82	38.41
	"California"	"06"	"El Dorado County, CA"	"06017"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	109	0.00%	9666	11.28	2012	54.17	3110.72	32.92	38.47	38.32
	"California"	"06"	"El Dorado County, CA"	"06017"	"2015"	"2015"	"Black or African American"	"2054-5"	22	0.00%	2630	8.37	453	48.57	3246.64	25.91	39.14	39.09
	"California"	"06"	"El Dorado County, CA"	"06017"	"2015"	"2015"	"White"	"2106-3"	1441	0.02%	169016	8.53	26482	54.41	3330.74	29.67	38.98	38.85
	"California"	"06"	"El Dorado County, CA"	"06017"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	18	0.00%	3175	5.67	603	29.85	3403.00	28.50	38.94	38.67
	"California"	"06"	"El Dorado County, CA"	"06017"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	87	0.00%	10061	8.65	2045	42.54	3157.57	32.97	38.51	38.53
	"California"	"06"	"El Dorado County, CA"	"06017"	"2016"	"2016"	"Black or African American"	"2054-5"	16	0.00%	2718	5.89	495	32.32	3247.62	29.44	38.50	38.62
	"California"	"06"	"El Dorado County, CA"	"06017"	"2016"	"2016"	"White"	"2106-3"	1480	0.02%	169671	8.72	26127	56.65	3333.78	29.95	38.93	38.80
	"California"	"06"	"El Dorado County, CA"	"06017"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	17	0.00%	3235	5.26	629	27.03	3161.00	26.47	38.59	38.35
	"California"	"06"	"El Dorado County, CA"	"06017"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	95	0.00%	10628	8.94	2162	43.94	3210.61	32.95	38.78	38.66
	"California"	"06"	"El Dorado County, CA"	"06017"	"2017"	"2017"	"Black or African American"	"2054-5"	22	0.00%	2777	7.92	496	44.35	3276.82	30.91	38.91	39.00
	"California"	"06"	"El Dorado County, CA"	"06017"	"2017"	"2017"	"White"	"2106-3"	1436	0.02%	172347	8.33	26384	54.43	3324.89	29.89	38.95	38.82
	"California"	"06"	"El Dorado County, CA"	"06017"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	18	0.00%	3266	5.51	624	28.85	3159.89	27.33	37.56	37.67
	"California"	"06"	"El Dorado County, CA"	"06017"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	122	0.00%	11119	10.97	2268	53.79	3228.66	32.92	38.72	38.57
	"California"	"06"	"El Dorado County, CA"	"06017"	"2018"	"2018"	"Black or African American"	"2054-5"	12	0.00%	2822	4.25	500	24.00	3001.08	28.67	37.73	37.64
	"California"	"06"	"El Dorado County, CA"	"06017"	"2018"	"2018"	"White"	"2106-3"	1522	0.02%	173471	8.77	26664	57.08	3344.87	30.36	38.94	38.77
	"California"	"06"	"El Dorado County, CA"	"06017"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	19	0.00%	3312	5.74	610	31.15	3043.32	30.26	37.84	37.21
	"California"	"06"	"El Dorado County, CA"	"06017"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	99	0.00%	11536	8.58	2352	42.09	3226.00	33.45	38.74	38.63
	"California"	"06"	"El Dorado County, CA"	"06017"	"2019"	"2019"	"Black or African American"	"2054-5"	18	0.00%	2855	6.30	516	34.88	3112.94	32.28	38.00	38.11
	"California"	"06"	"El Dorado County, CA"	"06017"	"2019"	"2019"	"White"	"2106-3"	1388	0.02%	175140	7.93	27110	51.20	3342.10	30.86	38.91	38.85
	"California"	"06"	"Fresno County, CA"	"06019"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	159	0.00%	26109	6.09	6406	24.82	3304.64	25.07	38.51	38.28
	"California"	"06"	"Fresno County, CA"	"06019"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	1770	0.03%	93555	18.92	22079	80.17	3162.16	26.81	38.58	38.43
	"California"	"06"	"Fresno County, CA"	"06019"	"2007"	"2007"	"Black or African American"	"2054-5"	972	0.01%	56694	17.14	12978	74.90	3092.88	25.40	38.19	38.15
	"California"	"06"	"Fresno County, CA"	"06019"	"2007"	"2007"	"White"	"2106-3"	14391	0.22%	719575	20.00	151069	95.26	3317.63	26.47	38.66	38.54
	"California"	"06"	"Fresno County, CA"	"06019"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	188	0.00%	27996	6.72	6825	27.55	3300.43	25.40	38.35	38.24
	"California"	"06"	"Fresno County, CA"	"06019"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	1756	0.03%	96928	18.12	22852	76.84	3147.87	26.93	38.57	38.42
	"California"	"06"	"Fresno County, CA"	"06019"	"2008"	"2008"	"Black or African American"	"2054-5"	977	0.02%	58339	16.75	13272	73.61	3096.78	25.04	38.25	38.08
	"California"	"06"	"Fresno County, CA"	"06019"	"2008"	"2008"	"White"	"2106-3"	13843	0.21%	726367	19.06	151548	91.34	3286.48	26.41	38.56	38.41
	"California"	"06"	"Fresno County, CA"	"06019"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	195	0.00%	29984	6.50	7169	27.20	3245.34	25.61	38.52	38.21
	"California"	"06"	"Fresno County, CA"	"06019"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	1802	0.03%	99517	18.11	23479	76.75	3155.24	26.89	38.53	38.47
	"California"	"06"	"Fresno County, CA"	"06019"	"2009"	"2009"	"Black or African American"	"2054-5"	951	0.01%	59541	15.97	13595	69.95	3099.22	24.93	38.22	38.23
	"California"	"06"	"Fresno County, CA"	"06019"	"2009"	"2009"	"White"	"2106-3"	13323	0.20%	732436	18.19	152197	87.54	3298.41	26.64	38.69	38.52
	"California"	"06"	"Fresno County, CA"	"06019"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	180	0.00%	31552	5.70	7367	24.43	3250.88	25.59	37.97	38.03
	"California"	"06"	"Fresno County, CA"	"06019"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	1849	0.03%	101927	18.14	23968	77.14	3181.66	27.45	38.60	38.53
	"California"	"06"	"Fresno County, CA"	"06019"	"2010"	"2010"	"Black or African American"	"2054-5"	979	0.02%	60540	16.17	13699	71.47	3052.94	25.28	38.08	38.09
	"California"	"06"	"Fresno County, CA"	"06019"	"2010"	"2010"	"White"	"2106-3"	13275	0.20%	736431	18.03	152464	87.07	3295.22	26.77	38.57	38.49
	"California"	"06"	"Fresno County, CA"	"06019"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	162	0.00%	32368	5.00	7514	21.56	3369.45	25.47	38.63	38.62
	"California"	"06"	"Fresno County, CA"	"06019"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	1854	0.03%	103931	17.84	24225	76.53	3148.72	27.55	38.56	38.40
	"California"	"06"	"Fresno County, CA"	"06019"	"2011"	"2011"	"Black or African American"	"2054-5"	1003	0.02%	60511	16.58	13654	73.46	3034.39	25.28	37.94	37.93
	"California"	"06"	"Fresno County, CA"	"06019"	"2011"	"2011"	"White"	"2106-3"	13141	0.20%	746094	17.61	153323	85.71	3307.74	27.03	38.60	38.49
	"California"	"06"	"Fresno County, CA"	"06019"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	165	0.00%	32703	5.05	7649	21.57	3267.78	26.13	38.28	38.24
	"California"	"06"	"Fresno County, CA"	"06019"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	1979	0.03%	105908	18.69	24807	79.78	3169.44	27.79	38.60	38.50
	"California"	"06"	"Fresno County, CA"	"06019"	"2012"	"2012"	"Black or African American"	"2054-5"	981	0.02%	61032	16.07	13819	70.99	3061.74	25.50	38.20	38.06
	"California"	"06"	"Fresno County, CA"	"06019"	"2012"	"2012"	"White"	"2106-3"	12830	0.20%	748252	17.15	153215	83.74	3301.08	27.12	38.64	38.50
	"California"	"06"	"Fresno County, CA"	"06019"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	160	0.00%	32746	4.89	7665	20.87	3318.78	27.08	38.43	38.39
	"California"	"06"	"Fresno County, CA"	"06019"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	1906	0.03%	107431	17.74	25162	75.75	3150.41	28.19	38.52	38.45
	"California"	"06"	"Fresno County, CA"	"06019"	"2013"	"2013"	"Black or African American"	"2054-5"	943	0.01%	61782	15.26	13819	68.24	3048.78	25.81	38.09	38.12
	"California"	"06"	"Fresno County, CA"	"06019"	"2013"	"2013"	"White"	"2106-3"	12728	0.20%	753313	16.90	153328	83.01	3293.14	27.36	38.58	38.51
	"California"	"06"	"Fresno County, CA"	"06019"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	183	0.00%	32941	5.56	7701	23.76	3250.09	26.50	38.28	38.38
	"California"	"06"	"Fresno County, CA"	"06019"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	1969	0.03%	110278	17.85	25787	76.36	3151.85	28.43	38.44	38.43
	"California"	"06"	"Fresno County, CA"	"06019"	"2014"	"2014"	"Black or African American"	"2054-5"	1006	0.02%	62246	16.16	13888	72.44	3042.22	26.12	37.83	37.87
	"California"	"06"	"Fresno County, CA"	"06019"	"2014"	"2014"	"White"	"2106-3"	12604	0.19%	760509	16.57	154538	81.56	3302.52	27.48	38.60	38.57
	"California"	"06"	"Fresno County, CA"	"06019"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	189	0.00%	33075	5.71	7716	24.49	3334.01	26.50	38.57	38.54
	"California"	"06"	"Fresno County, CA"	"06019"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	1953	0.03%	111893	17.45	26031	75.03	3142.76	28.73	38.49	38.42
	"California"	"06"	"Fresno County, CA"	"06019"	"2015"	"2015"	"Black or African American"	"2054-5"	884	0.01%	62971	14.04	14089	62.74	3071.75	26.64	38.09	38.08
	"California"	"06"	"Fresno County, CA"	"06019"	"2015"	"2015"	"White"	"2106-3"	12333	0.19%	766922	16.08	155506	79.31	3289.51	27.86	38.53	38.48
	"California"	"06"	"Fresno County, CA"	"06019"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	172	0.00%	33269	5.17	7730	22.25	3222.68	26.40	38.24	38.22
	"California"	"06"	"Fresno County, CA"	"06019"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	1961	0.03%	113339	17.30	26250	74.70	3172.02	29.25	38.52	38.47
	"California"	"06"	"Fresno County, CA"	"06019"	"2016"	"2016"	"Black or African American"	"2054-5"	891	0.01%	63162	14.11	14028	63.52	3100.96	26.56	38.27	38.25
	"California"	"06"	"Fresno County, CA"	"06019"	"2016"	"2016"	"White"	"2106-3"	12105	0.19%	770145	15.72	155302	77.94	3302.49	27.86	38.58	38.54
	"California"	"06"	"Fresno County, CA"	"06019"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	150	0.00%	33594	4.47	7882	19.03	3365.01	26.79	38.66	38.64
	"California"	"06"	"Fresno County, CA"	"06019"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	1815	0.03%	116050	15.64	27175	66.79	3169.42	29.41	38.56	38.50
	"California"	"06"	"Fresno County, CA"	"06019"	"2017"	"2017"	"Black or African American"	"2054-5"	875	0.01%	63629	13.75	14033	62.35	3109.44	27.01	38.17	38.15
	"California"	"06"	"Fresno County, CA"	"06019"	"2017"	"2017"	"White"	"2106-3"	11701	0.18%	775982	15.08	156434	74.80	3317.44	28.18	38.61	38.56
	"California"	"06"	"Fresno County, CA"	"06019"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	178	0.00%	33814	5.26	7932	22.44	3246.75	27.31	38.57	38.51
	"California"	"06"	"Fresno County, CA"	"06019"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	1907	0.03%	117763	16.19	27522	69.29	3165.84	29.88	38.47	38.43
	"California"	"06"	"Fresno County, CA"	"06019"	"2018"	"2018"	"Black or African American"	"2054-5"	828	0.01%	64324	12.87	14172	58.43	3097.99	27.03	38.22	38.20
	"California"	"06"	"Fresno County, CA"	"06019"	"2018"	"2018"	"White"	"2106-3"	11552	0.18%	778499	14.84	156816	73.67	3308.26	28.31	38.56	38.52
	"California"	"06"	"Fresno County, CA"	"06019"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	156	0.00%	33998	4.59	8046	19.39	3151.24	27.93	37.71	37.71
	"California"	"06"	"Fresno County, CA"	"06019"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	1790	0.03%	119376	14.99	28095	63.71	3180.95	30.19	38.52	38.49
	"California"	"06"	"Fresno County, CA"	"06019"	"2019"	"2019"	"Black or African American"	"2054-5"	918	0.01%	64527	14.23	14248	64.43	3087.17	27.57	38.00	38.09
	"California"	"06"	"Fresno County, CA"	"06019"	"2019"	"2019"	"White"	"2106-3"	11193	0.17%	781200	14.33	157426	71.10	3283.68	28.53	38.44	38.43
	"California"	"06"	"Humboldt County, CA"	"06023"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	154	0.00%	9492	16.22	2084	73.90	3354.15	25.89	38.42	38.51
	"California"	"06"	"Humboldt County, CA"	"06023"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	63	0.00%	3496	18.02	952	66.18	3295.13	27.90	38.49	38.48
	"California"	"06"	"Humboldt County, CA"	"06023"	"2007"	"2007"	"Black or African American"	"2054-5"	30	0.00%	2168	13.84	471	63.69	3235.87	25.53	38.60	38.70
	"California"	"06"	"Humboldt County, CA"	"06023"	"2007"	"2007"	"White"	"2106-3"	1352	0.02%	116845	11.57	23628	57.22	3378.88	27.22	38.92	38.91
	"California"	"06"	"Humboldt County, CA"	"06023"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	169	0.00%	9681	17.46	2101	80.44	3270.79	25.43	38.43	38.26
	"California"	"06"	"Humboldt County, CA"	"06023"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	61	0.00%	3642	16.75	973	62.69	3401.21	26.51	38.69	38.72
	"California"	"06"	"Humboldt County, CA"	"06023"	"2008"	"2008"	"Black or African American"	"2054-5"	26	0.00%	2274	11.43	520	50.00	3115.81	28.65	37.85	37.69
	"California"	"06"	"Humboldt County, CA"	"06023"	"2008"	"2008"	"White"	"2106-3"	1345	0.02%	117060	11.49	23373	57.55	3420.21	27.42	39.06	38.93
	"California"	"06"	"Humboldt County, CA"	"06023"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	156	0.00%	9884	15.78	2142	72.83	3446.87	25.62	38.97	38.88
	"California"	"06"	"Humboldt County, CA"	"06023"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	54	0.00%	3826	14.11	1029	52.48	3285.98	28.52	38.50	38.30
	"California"	"06"	"Humboldt County, CA"	"06023"	"2009"	"2009"	"Black or African American"	"2054-5"	22	0.00%	2376	9.26	544	40.44	3068.59	24.09	38.14	38.18
	"California"	"06"	"Humboldt County, CA"	"06023"	"2009"	"2009"	"White"	"2106-3"	1309	0.02%	117658	11.13	23252	56.30	3384.17	27.56	38.89	38.81
	"California"	"06"	"Humboldt County, CA"	"06023"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	152	0.00%	10088	15.07	2174	69.92	3423.12	25.55	38.61	38.44
	"California"	"06"	"Humboldt County, CA"	"06023"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	43	0.00%	3894	11.04	1061	40.53	3215.30	27.88	38.51	38.33
	"California"	"06"	"Humboldt County, CA"	"06023"	"2010"	"2010"	"Black or African American"	"2054-5"	20	0.00%	2385	8.39	536	37.31	3381.65	24.70	39.70	39.35
	"California"	"06"	"Humboldt County, CA"	"06023"	"2010"	"2010"	"White"	"2106-3"	1336	0.02%	118256	11.30	23221	57.53	3411.85	27.81	39.04	38.93
	"California"	"06"	"Humboldt County, CA"	"06023"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	150	0.00%	9859	15.21	2246	66.79	3331.97	26.13	38.55	38.44
	"California"	"06"	"Humboldt County, CA"	"06023"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	68	0.00%	4329	15.71	1139	59.70	3313.13	28.63	38.93	38.85
	"California"	"06"	"Humboldt County, CA"	"06023"	"2011"	"2011"	"Black or African American"	"2054-5"	18	0.00%	2763	6.51	661	27.23	3278.67	26.94	38.11	38.33
	"California"	"06"	"Humboldt County, CA"	"06023"	"2011"	"2011"	"White"	"2106-3"	1212	0.02%	117810	10.29	23306	52.00	3423.66	27.96	39.26	39.07
	"California"	"06"	"Humboldt County, CA"	"06023"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	136	0.00%	10097	13.47	2244	60.61	3389.68	26.40	39.30	38.90
	"California"	"06"	"Humboldt County, CA"	"06023"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	65	0.00%	4285	15.17	1124	57.83	3447.35	28.58	39.92	39.22
	"California"	"06"	"Humboldt County, CA"	"06023"	"2012"	"2012"	"Black or African American"	"2054-5"	20	0.00%	2824	7.08	652	30.67	3127.20	26.45	38.35	38.10
	"California"	"06"	"Humboldt County, CA"	"06023"	"2012"	"2012"	"White"	"2106-3"	1283	0.02%	117621	10.91	23233	55.22	3394.26	28.22	39.19	39.02
	"California"	"06"	"Humboldt County, CA"	"06023"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	151	0.00%	10022	15.07	2279	66.26	3349.16	26.72	38.99	38.69
	"California"	"06"	"Humboldt County, CA"	"06023"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	65	0.00%	4412	14.73	1158	56.13	3259.25	28.55	38.62	38.59
